country,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_vaccinations_per_hundred,total_cases,total_deaths
Europe,2024-01-24,10.825475,0.103718266,190.7344,252120678.0,2097317.0
Europe,2024-01-25,10.825475,0.103718266,190.73573,252120678.0,2097317.0
Europe,2024-01-26,10.825475,0.103718266,190.73668,252120678.0,2097317.0
Europe,2024-01-27,10.825475,0.103718266,190.7369,252120678.0,2097317.0
Europe,2024-01-28,10.825475,0.103718266,190.73705,252120678.0,2097317.0
Europe,2024-01-29,9.755247,0.08156114,190.73773,252171750.0,2097745.0
Europe,2024-01-30,9.755247,0.08156114,190.73862,252171750.0,2097745.0
Europe,2024-01-31,9.755247,0.08156114,190.73912,252171750.0,2097745.0
Europe,2024-02-01,9.755247,0.08156114,190.73976,252171750.0,2097745.0
Europe,2024-02-02,9.755247,0.08156114,190.74017,252171750.0,2097745.0
Europe,2024-02-03,9.755247,0.08156114,190.74031,252171750.0,2097745.0
Europe,2024-02-04,9.755247,0.08156114,190.74051,252171750.0,2097745.0
Europe,2024-02-05,9.128926,0.0668534,190.74075,252219543.0,2098097.0
Europe,2024-02-06,9.128926,0.0668534,190.74115,252219543.0,2098097.0
Europe,2024-02-07,9.128926,0.0668534,190.74142,252219543.0,2098097.0
Europe,2024-02-08,9.128926,0.0668534,190.74178,252219543.0,2098097.0
Europe,2024-02-09,9.128926,0.0668534,190.742,252219543.0,2098097.0
Europe,2024-02-10,9.128926,0.0668534,190.7421,252219543.0,2098097.0
Europe,2024-02-11,9.128926,0.0668534,190.74219,252219543.0,2098097.0
Europe,2024-02-12,8.15153,0.03858396,190.74239,252262219.0,2098301.0
Europe,2024-02-13,8.15153,0.03858396,190.74258,252262219.0,2098301.0
Europe,2024-02-14,8.15153,0.03858396,190.74275,252262219.0,2098301.0
Europe,2024-02-15,8.15153,0.03858396,190.74297,252262219.0,2098301.0
Europe,2024-02-16,8.15153,0.03858396,190.74312,252262219.0,2098301.0
Europe,2024-02-17,8.15153,0.03858396,190.7432,252262219.0,2098301.0
Europe,2024-02-18,8.15153,0.03858396,190.74329,252262219.0,2098301.0
Europe,2024-02-19,7.2232227,0.040112037,190.7434,252300035.0,2098514.0
Europe,2024-02-20,7.2232227,0.040112037,190.74355,252300035.0,2098514.0
Europe,2024-02-21,7.2232227,0.040112037,190.74367,252300035.0,2098514.0
Europe,2024-02-22,7.2232227,0.040112037,190.7438,252300035.0,2098514.0
Europe,2024-02-23,7.2232227,0.040112037,190.74391,252300035.0,2098514.0
Europe,2024-02-24,7.2232227,0.040112037,190.74397,252300035.0,2098514.0
Europe,2024-02-25,7.2232227,0.040112037,190.74403,252300035.0,2098514.0
Europe,2024-02-26,6.5495315,0.0315166,190.74411,252334324.0,2098681.0
Europe,2024-02-27,6.5495315,0.0315166,190.74419,252334324.0,2098681.0
Europe,2024-02-28,6.5495315,0.0315166,190.74426,252334324.0,2098681.0
Europe,2024-02-29,6.5495315,0.0315166,190.74434,252334324.0,2098681.0
Europe,2024-03-01,6.5495315,0.0315166,190.7444,252334324.0,2098681.0
Europe,2024-03-02,6.5495315,0.0315166,190.7444,252334324.0,2098681.0
Europe,2024-03-03,6.5495315,0.0315166,190.7444,252334324.0,2098681.0
Europe,2024-03-04,5.945177,0.026741358,190.74443,252365449.0,2098821.0
Europe,2024-03-05,5.945177,0.026741358,190.7445,252365449.0,2098821.0
Europe,2024-03-06,5.945177,0.026741358,190.74455,252365449.0,2098821.0
Europe,2024-03-07,5.945177,0.026741358,190.74461,252365449.0,2098821.0
Europe,2024-03-08,5.945177,0.026741358,190.74464,252365449.0,2098821.0
Europe,2024-03-09,5.945177,0.026741358,190.74466,252365449.0,2098821.0
Europe,2024-03-10,5.945177,0.026741358,190.74467,252365449.0,2098821.0
Europe,2024-03-11,5.8949413,0.031134581,190.74469,252396311.0,2098984.0
Europe,2024-03-12,5.8949413,0.031134581,190.74472,252396311.0,2098984.0
Europe,2024-03-13,5.8949413,0.031134581,190.74477,252396311.0,2098984.0
Europe,2024-03-14,5.8949413,0.031134581,190.74481,252396311.0,2098984.0
Europe,2024-03-15,5.8949413,0.031134581,190.74483,252396311.0,2098984.0
Europe,2024-03-16,5.8949413,0.031134581,190.74484,252396311.0,2098984.0
Europe,2024-03-17,5.8949413,0.031134581,190.74486,252396311.0,2098984.0
Europe,2024-03-18,5.7946615,0.030179532,190.74487,252426648.0,2099142.0
Europe,2024-03-19,5.7946615,0.030179532,190.74489,252426648.0,2099142.0
Europe,2024-03-20,5.7946615,0.030179532,190.74492,252426648.0,2099142.0
Europe,2024-03-21,5.7946615,0.030179532,190.74495,252426648.0,2099142.0
Europe,2024-03-22,5.7946615,0.030179532,190.74498,252426648.0,2099142.0
Europe,2024-03-23,5.7946615,0.030179532,190.74498,252426648.0,2099142.0
Europe,2024-03-24,5.7946615,0.030179532,190.74498,252426648.0,2099142.0
Europe,2024-03-25,5.123453,0.022539144,190.745,252453471.0,2099260.0
Europe,2024-03-26,5.123453,0.022539144,190.74501,252453471.0,2099260.0
Europe,2024-03-27,5.123453,0.022539144,190.74503,252453471.0,2099260.0
Europe,2024-03-28,5.123453,0.022539144,190.74506,252453471.0,2099260.0
Europe,2024-03-29,5.123453,0.022539144,190.74506,252453471.0,2099260.0
Europe,2024-03-30,5.123453,0.022539144,190.74507,252453471.0,2099260.0
Europe,2024-03-31,5.123453,0.022539144,190.74507,252453471.0,2099260.0
Europe,2024-04-01,4.7794447,0.022157125,190.74507,252478493.0,2099376.0
Europe,2024-04-02,4.7794447,0.022157125,190.74509,252478493.0,2099376.0
Europe,2024-04-03,4.7794447,0.022157125,190.74509,252478493.0,2099376.0
Europe,2024-04-04,4.7794447,0.022157125,190.7451,252478493.0,2099376.0
Europe,2024-04-05,4.7794447,0.022157125,190.74512,252478493.0,2099376.0
Europe,2024-04-06,4.7794447,0.022157125,190.74512,252478493.0,2099376.0
Europe,2024-04-07,4.7794447,0.022157125,190.74513,252478493.0,2099376.0
Europe,2024-04-08,4.3972344,0.020820057,190.74513,252501514.0,2099485.0
Europe,2024-04-09,4.3972344,0.020820057,190.74516,252501514.0,2099485.0
Europe,2024-04-10,4.3972344,0.020820057,190.74516,252501514.0,2099485.0
Europe,2024-04-11,4.3972344,0.020820057,190.74518,252501514.0,2099485.0
Europe,2024-04-12,4.3972344,0.020820057,190.7452,252501514.0,2099485.0
Europe,2024-04-13,4.3972344,0.020820057,190.7452,252501514.0,2099485.0
Europe,2024-04-14,4.3972344,0.020820057,190.7452,252501514.0,2099485.0
Europe,2024-04-15,4.0665965,0.017190874,190.74521,252522804.0,2099575.0
Europe,2024-04-16,4.0665965,0.017190874,190.74522,252522804.0,2099575.0
Europe,2024-04-17,4.0665965,0.017190874,190.74524,252522804.0,2099575.0
Europe,2024-04-18,4.0665965,0.017190874,190.74524,252522804.0,2099575.0
Europe,2024-04-19,4.0665965,0.017190874,190.74525,252522804.0,2099575.0
Europe,2024-04-20,4.0665965,0.017190874,190.74525,252522804.0,2099575.0
Europe,2024-04-21,4.0665965,0.017190874,190.74525,252522804.0,2099575.0
Europe,2024-04-22,3.8488455,0.018527942,190.74527,252542954.0,2099672.0
Europe,2024-04-23,3.8488455,0.018527942,190.74529,252542954.0,2099672.0
Europe,2024-04-24,3.8488455,0.018527942,190.74532,252542954.0,2099672.0
Europe,2024-04-25,3.8488455,0.018527942,190.74533,252542954.0,2099672.0
Europe,2024-04-26,3.8488455,0.018527942,190.74533,252542954.0,2099672.0
Europe,2024-04-27,3.8488455,0.018527942,190.74535,252542954.0,2099672.0
Europe,2024-04-28,3.8488455,0.018527942,190.74536,252542954.0,2099672.0
Europe,2024-04-29,3.1348512,0.014325728,190.74538,252559366.0,2099747.0
Europe,2024-04-30,3.1348512,0.014325728,190.74539,252559366.0,2099747.0
Europe,2024-05-01,3.1348512,0.014325728,190.7454,252559366.0,2099747.0
Europe,2024-05-02,3.1348512,0.014325728,190.74542,252559366.0,2099747.0
Europe,2024-05-03,3.1348512,0.014325728,190.74544,252559366.0,2099747.0
Europe,2024-05-04,3.1348512,0.014325728,190.74544,252559366.0,2099747.0
Europe,2024-05-05,3.1348512,0.014325728,190.74544,252559366.0,2099747.0
Europe,2024-05-06,3.252895,0.017954912,190.74544,252576396.0,2099841.0
Europe,2024-05-07,3.252895,0.017954912,190.74545,252576396.0,2099841.0
Europe,2024-05-08,3.252895,0.017954912,190.74548,252576396.0,2099841.0
Europe,2024-05-09,3.252895,0.017954912,190.7455,252576396.0,2099841.0
Europe,2024-05-10,3.252895,0.017954912,190.7455,252576396.0,2099841.0
Europe,2024-05-11,3.252895,0.017954912,190.7455,252576396.0,2099841.0
Europe,2024-05-12,3.252895,0.017954912,190.74551,252576396.0,2099841.0
Europe,2024-05-13,3.4784777,0.0072583687,190.74551,252595052.0,2099879.0
Europe,2024-05-14,3.4784777,0.0072583687,190.74551,252595052.0,2099879.0
Europe,2024-05-15,3.4784777,0.0072583687,190.74553,252595052.0,2099879.0
Europe,2024-05-16,3.4784777,0.0072583687,190.74553,252595052.0,2099879.0
Europe,2024-05-17,3.4784777,0.0072583687,190.74554,252595052.0,2099879.0
Europe,2024-05-18,3.4784777,0.0072583687,190.74554,252595052.0,2099879.0
Europe,2024-05-19,3.4784777,0.0072583687,190.74554,252595052.0,2099879.0
Europe,2024-05-20,3.6975658,0.018909961,190.74554,252614832.0,2099978.0
Europe,2024-05-21,3.6975658,0.018909961,190.74556,252614832.0,2099978.0
Europe,2024-05-22,3.6975658,0.018909961,190.74556,252614832.0,2099978.0
Europe,2024-05-23,3.6975658,0.018909961,190.74556,252614832.0,2099978.0
Europe,2024-05-24,3.6975658,0.018909961,190.74557,252614832.0,2099978.0
Europe,2024-05-25,3.6975658,0.018909961,190.74557,252614832.0,2099978.0
Europe,2024-05-26,3.6975658,0.018909961,190.74557,252614832.0,2099978.0
Europe,2024-05-27,3.9823613,0.01910097,190.74557,252636342.0,2100078.0
Europe,2024-05-28,3.9823613,0.01910097,190.74559,252636342.0,2100078.0
Europe,2024-05-29,3.9823613,0.01910097,190.74559,252636342.0,2100078.0
Europe,2024-05-30,3.9823613,0.01910097,190.74559,252636342.0,2100078.0
Europe,2024-05-31,3.9823613,0.01910097,190.74559,252636342.0,2100078.0
Europe,2024-06-01,3.9823613,0.01910097,190.7456,252636342.0,2100078.0
Europe,2024-06-02,3.9823613,0.01910097,190.7456,252636342.0,2100078.0
Europe,2024-06-03,4.334774,0.026741358,190.7456,252659950.0,2100218.0
Europe,2024-06-04,4.334774,0.026741358,190.7456,252659950.0,2100218.0
Europe,2024-06-05,4.334774,0.026741358,190.74562,252659950.0,2100218.0
Europe,2024-06-06,4.334774,0.026741358,190.74562,252659950.0,2100218.0
Europe,2024-06-07,4.334774,0.026741358,190.74562,252659950.0,2100218.0
Europe,2024-06-08,4.334774,0.026741358,190.74562,252659950.0,2100218.0
Europe,2024-06-09,4.334774,0.026741358,190.74564,252659950.0,2100218.0
Europe,2024-06-10,4.317201,0.023685204,190.74564,252683623.0,2100342.0
Europe,2024-06-11,4.317201,0.023685204,190.74564,252683623.0,2100342.0
Europe,2024-06-12,4.317201,0.023685204,190.74564,252683623.0,2100342.0
Europe,2024-06-13,4.317201,0.023685204,190.74565,252683623.0,2100342.0
Europe,2024-06-14,4.317201,0.023685204,190.74565,252683623.0,2100342.0
Europe,2024-06-15,4.317201,0.023685204,190.74565,252683623.0,2100342.0
Europe,2024-06-16,4.317201,0.023685204,190.74565,252683623.0,2100342.0
Europe,2024-06-17,4.921747,0.03629184,190.74565,252710713.0,2100532.0
Europe,2024-06-18,4.921747,0.03629184,190.74567,252710713.0,2100532.0
Europe,2024-06-19,4.921747,0.03629184,190.74567,252710713.0,2100532.0
Europe,2024-06-20,4.921747,0.03629184,190.74567,252710713.0,2100532.0
Europe,2024-06-21,4.921747,0.03629184,190.74568,252710713.0,2100532.0
Europe,2024-06-22,4.921747,0.03629184,190.74568,252710713.0,2100532.0
Europe,2024-06-23,4.921747,0.03629184,190.74568,252710713.0,2100532.0
Europe,2024-06-24,5.321339,0.035909824,190.74568,252739883.0,2100720.0
Europe,2024-06-25,5.321339,0.035909824,190.74568,252739883.0,2100720.0
Europe,2024-06-26,5.321339,0.035909824,190.74568,252739883.0,2100720.0
Europe,2024-06-27,5.321339,0.035909824,190.74568,252739883.0,2100720.0
Europe,2024-06-28,5.321339,0.035909824,190.74568,252739883.0,2100720.0
Europe,2024-06-29,5.321339,0.035909824,190.74568,252739883.0,2100720.0
Europe,2024-06-30,5.321339,0.035909824,190.74568,252739883.0,2100720.0
Europe,2024-07-01,5.8936043,0.035718814,190.74568,252771873.0,2100907.0
Europe,2024-07-02,5.8936043,0.035718814,190.7457,252771873.0,2100907.0
Europe,2024-07-03,5.8936043,0.035718814,190.7457,252771873.0,2100907.0
Europe,2024-07-04,5.8936043,0.035718814,190.7457,252771873.0,2100907.0
Europe,2024-07-05,5.8936043,0.035718814,190.7457,252771873.0,2100907.0
Europe,2024-07-06,5.8936043,0.035718814,190.7457,252771873.0,2100907.0
Europe,2024-07-07,5.8936043,0.035718814,190.7457,252771873.0,2100907.0
Europe,2024-07-08,6.9611573,0.041831125,190.7457,252809490.0,2101126.0
Europe,2024-07-09,6.9611573,0.041831125,190.7457,252809490.0,2101126.0
Europe,2024-07-10,6.9611573,0.041831125,190.7457,252809490.0,2101126.0
Europe,2024-07-11,6.9611573,0.041831125,190.7457,252809490.0,2101126.0
Europe,2024-07-12,6.9611573,0.041831125,190.7457,252809490.0,2101126.0
Europe,2024-07-13,6.9611573,0.041831125,190.7457,252809490.0,2101126.0
Europe,2024-07-14,6.9611573,0.041831125,190.7457,252809490.0,2101126.0
Europe,2024-07-15,8.052587,0.048325453,190.7457,252852786.0,2101379.0
Europe,2024-07-16,8.052587,0.048325453,190.74571,252852786.0,2101379.0
Europe,2024-07-17,8.052587,0.048325453,190.74571,252852786.0,2101379.0
Europe,2024-07-18,8.052587,0.048325453,190.74571,252852786.0,2101379.0
Europe,2024-07-19,8.052587,0.048325453,190.74571,252852786.0,2101379.0
Europe,2024-07-20,8.052587,0.048325453,190.74571,252852786.0,2101379.0
Europe,2024-07-21,8.052587,0.048325453,190.74571,252852786.0,2101379.0
Europe,2024-07-22,9.434543,0.055010796,190.74571,252903241.0,2101667.0
Europe,2024-07-23,9.434543,0.055010796,190.74571,252903241.0,2101667.0
Europe,2024-07-24,9.434543,0.055010796,190.74571,252903241.0,2101667.0
Europe,2024-07-25,9.434543,0.055010796,190.74573,252903241.0,2101667.0
Europe,2024-07-26,9.434543,0.055010796,190.74573,252903241.0,2101667.0
Europe,2024-07-27,9.434543,0.055010796,190.74573,252903241.0,2101667.0
Europe,2024-07-28,9.434543,0.055010796,190.74573,252903241.0,2101667.0
Europe,2024-07-29,10.174131,0.05138161,190.74573,252957370.0,2101936.0
Europe,2024-07-30,10.174131,0.05138161,190.74573,252957370.0,2101936.0
Europe,2024-07-31,10.174131,0.05138161,190.74573,252957370.0,2101936.0
Europe,2024-08-01,10.174131,0.05138161,190.74573,252957370.0,2101936.0
Europe,2024-08-02,10.174131,0.05138161,190.74574,252957370.0,2101936.0
Europe,2024-08-03,10.174131,0.05138161,190.74574,252957370.0,2101936.0
Europe,2024-08-04,10.174131,0.05138161,190.74574,252957370.0,2101936.0
Europe,2024-08-05,10.682408,0.05596584,190.74574,253014204.0,2102229.0
Europe,2024-08-06,10.682408,0.05596584,190.74574,253014204.0,2102229.0
Europe,2024-08-07,10.682408,0.05596584,190.74574,253014204.0,2102229.0
Europe,2024-08-08,10.682408,0.05596584,190.74574,253014204.0,2102229.0
Europe,2024-08-09,10.682408,0.05596584,190.74574,253014204.0,2102229.0
Europe,2024-08-10,10.682408,0.05596584,190.74574,253014204.0,2102229.0
Europe,2024-08-11,10.682408,0.05596584,190.74574,253014204.0,2102229.0
Europe,2024-08-12,10.666746,0.049853534,190.74574,253070927.0,2102490.0
Europe,2024-08-13,10.666746,0.049853534,190.74574,253070927.0,2102490.0
Europe,2024-08-14,10.666746,0.049853534,190.74574,253070927.0,2102490.0
Europe,2024-08-15,10.666746,0.049853534,190.74574,253070927.0,2102490.0
Europe,2024-08-16,10.666746,0.049853534,190.74574,253070927.0,2102490.0
Europe,2024-08-17,10.666746,0.049853534,190.74574,253070927.0,2102490.0
Europe,2024-08-18,10.666746,0.049853534,190.74574,253070927.0,2102490.0
Europe,2024-08-19,13.051311,0.06322421,190.74574,253140080.0,2102821.0
Europe,2024-08-20,13.051311,0.06322421,190.74574,253140080.0,2102821.0
Europe,2024-08-21,13.051311,0.06322421,190.74574,253140080.0,2102821.0
Europe,2024-08-22,13.051311,0.06322421,190.74574,253140080.0,2102821.0
Europe,2024-08-23,13.051311,0.06322421,190.74574,253140080.0,2102821.0
Europe,2024-08-24,13.051311,0.06322421,190.74574,253140080.0,2102821.0
Europe,2024-08-25,13.051311,0.06322421,190.74574,253140080.0,2102821.0
Europe,2024-08-26,13.941989,0.059977047,190.74574,253213979.0,2103135.0
Europe,2024-08-27,13.941989,0.059977047,190.74574,253213979.0,2103135.0
Europe,2024-08-28,13.941989,0.059977047,190.74574,253213979.0,2103135.0
Europe,2024-08-29,13.941989,0.059977047,190.74574,253213979.0,2103135.0
Europe,2024-08-30,13.941989,0.059977047,190.74574,253213979.0,2103135.0
Europe,2024-08-31,13.941989,0.059977047,190.74574,253213979.0,2103135.0
Europe,2024-09-01,13.941989,0.059977047,190.74574,253213979.0,2103135.0
Europe,2024-09-02,14.24302,0.061887145,190.74574,253289453.0,2103459.0
Europe,2024-09-03,14.24302,0.061887145,190.74574,253289453.0,2103459.0
Europe,2024-09-04,14.24302,0.061887145,190.74574,253289453.0,2103459.0
Europe,2024-09-05,14.24302,0.061887145,190.74574,253289453.0,2103459.0
Europe,2024-09-06,14.24302,0.061887145,190.74574,253289453.0,2103459.0
Europe,2024-09-07,14.24302,0.061887145,190.74574,253289453.0,2103459.0
Europe,2024-09-08,14.24302,0.061887145,190.74574,253289453.0,2103459.0
Europe,2024-09-09,15.604538,0.05080858,190.74574,253372237.0,2103725.0
Europe,2024-09-10,15.604538,0.05080858,190.74574,253372237.0,2103725.0
Europe,2024-09-11,15.604538,0.05080858,190.74574,253372237.0,2103725.0
Europe,2024-09-12,15.604538,0.05080858,190.74574,253372237.0,2103725.0
Europe,2024-09-13,15.604538,0.05080858,190.74574,253372237.0,2103725.0
Europe,2024-09-14,15.604538,0.05080858,190.74574,253372237.0,2103725.0
Europe,2024-09-15,15.604538,0.05080858,190.74574,253372237.0,2103725.0
Europe,2024-09-16,17.550163,0.0511906,190.74574,253465871.0,2103993.0
Europe,2024-09-17,17.550163,0.0511906,190.74574,253465871.0,2103993.0
Europe,2024-09-18,17.550163,0.0511906,190.74574,253465871.0,2103993.0
Europe,2024-09-19,17.550163,0.0511906,190.74574,253465871.0,2103993.0
Europe,2024-09-20,17.550163,0.0511906,190.74574,253465871.0,2103993.0
Europe,2024-09-21,17.550163,0.0511906,190.74574,253465871.0,2103993.0
Europe,2024-09-22,17.550163,0.0511906,190.74574,253465871.0,2103993.0
Europe,2024-09-23,18.19845,0.056729883,190.74574,253563019.0,2104290.0
Europe,2024-09-24,18.19845,0.056729883,190.74574,253563019.0,2104290.0
Europe,2024-09-25,18.19845,0.056729883,190.74574,253563019.0,2104290.0
Europe,2024-09-26,18.19845,0.056729883,190.74574,253563019.0,2104290.0
Europe,2024-09-27,18.19845,0.056729883,190.74574,253563019.0,2104290.0
Europe,2024-09-28,18.19845,0.056729883,190.74574,253563019.0,2104290.0
Europe,2024-09-29,18.19845,0.056729883,190.74574,253563019.0,2104290.0
Europe,2024-09-30,16.42206,0.06284219,190.74574,253651075.0,2104619.0
Europe,2024-10-01,16.42206,0.06284219,190.74574,253651075.0,2104619.0
Europe,2024-10-02,16.42206,0.06284219,190.74574,253651075.0,2104619.0
Europe,2024-10-03,16.42206,0.06284219,190.74574,253651075.0,2104619.0
Europe,2024-10-04,16.42206,0.06284219,190.74574,253651075.0,2104619.0
Europe,2024-10-05,16.42206,0.06284219,190.74574,253651075.0,2104619.0
Europe,2024-10-06,16.42206,0.06284219,190.74574,253651075.0,2104619.0
Europe,2024-10-07,15.15471,0.06437027,190.74574,253732290.0,2104962.0
Europe,2024-10-08,15.15471,0.06437027,190.74574,253732290.0,2104962.0
Europe,2024-10-09,15.15471,0.06437027,190.74574,253732290.0,2104962.0
Europe,2024-10-10,15.15471,0.06437027,190.74574,253732290.0,2104962.0
Europe,2024-10-11,15.15471,0.06437027,190.74574,253732290.0,2104962.0
Europe,2024-10-12,15.15471,0.06437027,190.74574,253732290.0,2104962.0
Europe,2024-10-13,15.15471,0.06437027,190.74574,253732290.0,2104962.0
Europe,2024-10-14,12.363676,0.07029157,190.74574,253798785.0,2105334.0
Europe,2024-10-15,12.363676,0.07029157,190.74574,253798785.0,2105334.0
Europe,2024-10-16,12.363676,0.07029157,190.74574,253798785.0,2105334.0
Europe,2024-10-17,12.363676,0.07029157,190.74574,253798785.0,2105334.0
Europe,2024-10-18,12.363676,0.07029157,190.74574,253798785.0,2105334.0
Europe,2024-10-19,12.363676,0.07029157,190.74574,253798785.0,2105334.0
Europe,2024-10-20,12.363676,0.07029157,190.74574,253798785.0,2105334.0
Europe,2024-10-21,10.7187,0.066089354,190.74574,253856075.0,2105688.0
Europe,2024-10-22,10.7187,0.066089354,190.74574,253856075.0,2105688.0
Europe,2024-10-23,10.7187,0.066089354,190.74574,253856075.0,2105688.0
Europe,2024-10-24,10.7187,0.066089354,190.74574,253856075.0,2105688.0
Europe,2024-10-25,10.7187,0.066089354,190.74574,253856075.0,2105688.0
Europe,2024-10-26,10.7187,0.066089354,190.74574,253856075.0,2105688.0
Europe,2024-10-27,10.7187,0.066089354,190.74574,253856075.0,2105688.0
Europe,2024-10-28,8.79848,0.06532532,190.74574,253902969.0,2106034.0
Europe,2024-10-29,8.79848,0.06532532,190.74574,253902969.0,2106034.0
Europe,2024-10-30,8.79848,0.06532532,190.74574,253902969.0,2106034.0
Europe,2024-10-31,8.79848,0.06532532,190.74574,253902969.0,2106034.0
